"assignment1","assignment2","assignment3","assignment4","assignment5","quiz1","quiz2","quiz3","quiz4","quiz5","exam","id","gender","parent.ed","race.eth","free.lunch"
19.8519890246433,42.7008898691012,31.6329484618422,32.7273563287253,27.7121675471045,9.69915558015081,10.1549741289064,8.26402792640298,9.17097091486817,2.81381475101069,27.8099142016729,1069,"b","college","g",FALSE
30.2344986142892,20.0279518726203,24.1832595169304,10.3029763463244,32.8359196049765,9.40023366395171,11.3809041022201,5.78879162369968,10.2623043937824,4.45018901585427,15.1907046696926,1070,"a","post-graduate","c",FALSE
87.733529983168,88.0747567529014,84.7152553865925,83.9835515514278,76.7172432482185,18.3737517047475,18.3737517047475,17.1528582677493,15.8023057157071,16.5929387705911,78.0916651566604,1071,"a","primary school","b",FALSE
18.7259560557498,31.0774827534245,29.7404002808367,11.1370902820566,25.354031917516,10.3893053089984,9.42509427818837,8.62404802415332,7.47435938553092,4.53256823266484,24.7343901598214,1072,"b","college","f",FALSE
84.0318499080292,80.1020428150314,68.2408159231205,82.0098679244595,76.2782021042024,16.998010944894,16.998010944894,16.6367492284323,17.3271988280101,18.2220982318223,92.4062349882603,1073,"b","post-graduate","e",FALSE
84.5692849511095,71.819162655814,78.2219918578319,75.2785289385299,89.4676503399203,17.6018320962165,17.6018320962165,16.5132060852176,17.8899029529567,17.6009384890837,98.0201579987146,1074,"b","college","c",FALSE
87.035685846594,64.965157831251,72.3065252447624,76.8612692314606,69.5057389735926,16.2850697420038,16.2850697420038,18.1637538463364,18.9626945908768,18.459328915764,93.304796450966,1075,"a","post-graduate","g",FALSE
35.5161937670477,34.10130202265,25.2058257225734,4.46501993286002,31.357898378583,9.93429392154098,7.79075026156665,7.3804003872912,7.38488519475274,4.32610451415669,14.2944707379241,1076,"b","primary school","b",TRUE
86.1677885673136,90.926319260155,86.0655170197168,86.3083514509395,82.0232698880541,17.0254715898733,17.0254715898733,14.1298542131266,16.4179001623562,15.953441138988,73.7283521421438,1077,"a","post-graduate","h",TRUE
78.8478700861372,73.7722537293261,86.761659074815,92.4111030513141,68.208143730938,17.5538206088796,17.5538206088796,15.839421860657,18.16764579446,18.1355294878865,93.395873492016,1078,"c","post-graduate","j",FALSE
88.7953121249035,72.5874378775691,73.8281070777853,97.1246470352443,87.1240807456766,17.4249510536302,17.4249510536302,16.5748688089221,15.7317041390417,16.4691110840998,94.8714707356236,1079,"b","post-graduate","a",TRUE
27.3785040300244,40.0623074251818,25.9323199036106,16.3540126376974,32.7328744623698,11.2384780183495,9.5956707378133,7.16992105829888,9.11445206601186,5.26942149465629,22.8670866551981,1080,"b","college","d",FALSE
27.6949293735867,33.1565358945057,30.1657589299951,41.3239659736561,30.137384063102,9.8186635326728,9.31587860153928,6.41200978921317,9.40874537653949,4.78554953801008,25.7578635637095,1081,"b","high school","i",FALSE
88.4445160774277,89.0600560215029,89.1983058001861,96.8458597202917,77.571611469058,16.7330399396532,16.7330399396532,12.4750035608088,16.9267463926501,16.168280931921,65.8190928883402,1082,"a","high school","f",TRUE
88.6047501030444,95.9691094716746,93.6825624675392,93.2031081378439,84.7622676842922,17.2913220557407,17.2913220557407,13.793909563999,14.9569235522251,15.6158111463218,54.8112060073396,1083,"a","primary school","i",FALSE
95.2490877205028,71.3662428226273,89.1878102669355,85.4334982816949,61.7432774268218,16.8233906877091,16.8233906877091,15.583677712958,17.4093289441892,15.9042442050353,93.7744903743039,1084,"a","high school","i",TRUE
20.5385683565546,26.9958015883135,27.8900211759454,42.3868911952435,22.8550467829251,9.71179588838607,8.56751161410836,7.27178067386836,9.66585634563542,5.5597916184368,22.5436365924265,1085,"b","high school","f",FALSE
29.7500145280116,48.8709568612258,31.2971390122091,16.4857166041972,19.2643597446721,9.14639896029053,8.83215901302164,8.87190043591086,8.85977127405882,7.21961250715444,14.8600710310856,1086,"a","college","i",TRUE
91.9681048469619,80.5599710414602,62.9414232154831,73.2966646190205,67.7324106462274,17.5252753659371,17.5252753659371,16.5109179669684,17.6103124162306,17.3041743281138,94.7546875048389,1087,"b","high school","c",FALSE
87.2867731758362,75.9296248192743,64.4738572033502,85.6631453278859,83.5101163902862,15.6855275462853,15.6855275462853,17.068381681083,19.4091593711064,19.0201127576641,93.6610846898613,1088,"a","post-graduate","i",FALSE
87.8578158794794,77.7151851253302,79.3934679312218,88.059800277092,79.3355098441746,17.2819509366074,17.2819509366074,17.222879119352,17.566363506879,17.4063179898863,93.5000298572466,1089,"a","primary school","e",TRUE
85.8515902336791,88.6121215506652,91.0139622274718,89.068709298117,74.790598286089,13.7420072219955,13.7420072219955,15.3652886967791,14.2755505293234,14.2447473269791,69.9173331684674,1090,"b","high school","b",FALSE
27.8021499543864,37.4433277164055,23.6457071437865,9.00423759728662,27.3365997113967,9.32158794232073,10.6998618717983,7.7019338624103,10.4112169061931,5.89971145898496,24.5214222656458,1091,"b","college","h",FALSE
83.2423644783036,63.5131753754964,77.7769388586923,79.4415724080408,70.3588715960338,18.7332962935798,18.7332962935798,15.8285689600936,16.453894774951,16.4036409471024,93.4569104124255,1092,"a","high school","e",FALSE
90.4603243225611,70.588727136182,73.6205014677234,72.8371587160486,74.1945301094776,16.1450807129538,16.1450807129538,18.2289194152456,17.2829009441939,18.6156059721964,94.7570406842013,1093,"b","college","d",FALSE
24.8354539895697,40.3251703129277,37.8936029300082,10.5273556953587,23.651536454197,10.3207899760213,9.8098199385047,9.56078457378503,7.97458225586074,4.49421024385029,10.5821358845911,1094,"a","college","e",TRUE
25.7055967396833,38.7609169282283,31.5182106745439,36.9174586558101,27.5851641649736,9.92656995844939,10.4966535475328,8.67207270033642,9.16501206739499,4.80487329395802,18.6098013911593,1095,"a","high school","j",TRUE
29.8998928130386,35.3982371179773,31.7035124412503,26.3198281434241,9.39873989108877,9.95623876313937,9.28030516883938,6.76785200812691,8.89358080776444,5.80718847357717,18.7177391393851,1096,"a","high school","c",FALSE
87.4033624499548,67.7878943566017,72.148420920301,84.4055526379737,83.9306972813729,18.7340251815979,18.7340251815979,16.8352849974963,16.857140237687,18.3052113526807,95.8821829721545,1097,"b","primary school","h",FALSE
85.2068025602786,86.5117673608056,70.9482680334989,86.7063224819694,73.2720184307667,16.9335512492612,16.9335512492612,15.7111312096843,18.8054761529866,16.0827471860099,92.1863350402093,1098,"b","primary school","d",FALSE
98.6692236166361,72.3435461954964,72.5429182209597,79.4121015270101,84.6565972202273,16.4720873885776,16.4720873885776,17.4467843190182,17.3109476933904,16.2731362558124,95.3832432008653,1099,"b","primary school","c",FALSE
90.7430364141106,92.7822449943868,87.2506514932826,92.3751623111672,73.6007015916053,14.5583232966064,14.5583232966064,16.5714989429791,15.5322154249234,17.9041848302858,72.3186642880717,1100,"a","college","i",FALSE
29.7603971672671,34.303979675239,31.2434388720871,12.040704741001,23.0811469626283,9.58674117969752,8.13949586938096,7.51480940354279,8.94427838821416,4.17139990521971,26.5185949133121,1101,"b","primary school","d",FALSE
33.078547238443,39.8178263559081,29.1687819050425,34.1182706898726,19.9918443093915,10.640343180348,10.0559317182444,6.78491367734064,8.64623952797685,5.61399525802983,13.681297185507,1102,"a","college","i",FALSE
91.788857555379,84.0212002655818,91.0305778234211,94.5712629112148,80.5056338347824,16.8815978900972,16.8815978900972,15.5305147214499,15.1972167987219,17.9653971768503,55.9754735840009,1103,"b","primary school","d",FALSE
95.5884674642374,94.4996031534306,67.5243051435193,63.7875976171902,84.2699157949409,17.2659622472474,17.2659622472474,18.016282083362,16.0956446000622,17.3829985344956,98.7663477279462,1104,"b","high school","e",FALSE
28.7082275262346,40.5199102746302,23.7415225680512,29.6018258613743,12.8986141657406,10.3667153545826,11.0858931753481,8.34079011543006,7.26147755294646,3.77074963680906,15.4220572826429,1105,"a","primary school","e",FALSE
18.3685954643191,39.0573246241537,33.467683945985,28.498558499835,14.9093074772923,10.3848871703359,9.77356090100487,6.87177925012636,8.21224627117706,4.92545193426467,16.9096898222837,1106,"b","high school","a",FALSE
91.7727726631068,95.2016753475917,73.0576800563186,77.5934571373796,76.4674956418525,16.2194905882207,16.2194905882207,16.0925197231431,16.863818658493,16.0429790652351,96.7466378507329,1107,"a","high school","f",FALSE
86.5631630478935,94.3998854419492,92.4692746429171,86.9403891515493,73.3229811085641,18.1479220909757,18.1479220909757,16.1383243039617,16.3043510056,15.5320792168647,73.4818113323247,1108,"b","high school","h",FALSE
20.0481093239108,30.6680442249395,32.7448101905948,24.8642591340621,28.6691964406453,9.6284179542475,10.5579553736103,8.59395542350072,8.90150111363474,4.92596928428812,19.1189933788409,1109,"b","high school","j",FALSE
22.2145974590415,24.2632828537706,33.7521515403593,21.6774143741001,29.1091656764716,8.54245374212044,9.61331018346042,7.27785671734005,10.3684861635353,2.64716743425765,16.0225025907395,1110,"b","high school","d",FALSE
29.1392033892374,41.7276479058511,28.8033855108942,20.4939599124884,18.4017665768088,9.63750789750748,10.6299321206738,6.35680997785494,8.21276002928759,3.51156450507579,22.1544649968292,1111,"a","college","f",FALSE
83.7497050782214,82.3664451732774,93.4514815284415,86.7362431980899,63.7784906276251,16.2812308309383,16.2812308309383,20,17.2488545117154,18.0978897006368,97.6957510067055,1112,"a","college","f",TRUE
85.7709076519957,93.525225340127,98.1687491749052,91.3320669960465,85.966513537221,18.1302572142802,18.1302572142802,15.1622114159709,17.1358831284702,14.9836568414965,74.5302271184719,1113,"b","high school","b",FALSE
72.4112350759159,79.3053595378153,85.5572829654581,80.0778354810868,66.1629602667557,16.9919890703393,16.9919890703393,16.8862107553092,17.9032532091701,17.1437382829182,95.0002741260285,1114,"a","college","h",FALSE
28.9413351563575,33.6364292802115,28.0381682133755,34.9482692887259,38.3429727661774,9.35056977666559,9.45411894980964,7.76377201294836,8.86064836260133,4.70953056032262,24.0605769894458,1115,"b","college","g",TRUE
25.2735660073983,32.5625540922269,35.3282426218445,15.8597414947384,18.1683632161309,10.4132762925754,7.75355582865492,8.23223741561839,9.01962160340482,4.2469142599353,22.9185115540899,1116,"a","post-graduate","i",TRUE
25.5305918097619,36.3047187647283,19.6519418621746,15.9834410000382,26.0175379015579,9.72363567310137,9.81692458589593,8.20159840069918,9.0733074721745,5.99635515665814,22.1400644374816,1117,"a","college","j",TRUE
25.4790508127128,40.3454280757792,30.9233901440552,28.0678646047628,21.4429164385631,10.6999365644566,10.2209923700859,6.65680028445815,9.62783720175319,4.86960685668574,7.97018181740137,1118,"c","post-graduate","j",FALSE
90.8229413552833,87.8928647966042,93.7515209560775,94.1807845399477,84.3700709653622,18.05520773097,18.05520773097,13.5917785592212,16.7910184739827,15.154271652089,64.2550762667896,1119,"b","post-graduate","j",FALSE
80.5038160211039,98.2525920065781,80.2786552317927,88.9112965051978,74.776666810989,17.6062640663897,17.6062640663897,15.856529130689,18.1300940874671,17.7905435838238,92.2046086560257,1120,"a","post-graduate","b",FALSE
88.1049787139814,82.4438242116385,65.6837624297511,82.0874042465821,77.9605296055188,16.3951949022903,16.3951949022903,18.2309772332712,17.4048043962712,17.7748892097351,91.7494195526068,1121,"a","post-graduate","j",TRUE
92.1799757717518,75.9505488461364,79.7830721444466,78.7866604604449,70.5636922927121,17.7104598577116,17.7104598577116,16.8077337621185,16.6908035735876,17.1858270930465,96.6551133245005,1122,"b","post-graduate","h",TRUE
89.0860726424404,93.5071930721222,58.6349398519076,76.2324964943303,75.1950673684304,17.5860300226761,17.5860300226761,14.9960005043852,16.8796555459047,17.5960961907269,93.4031737726474,1123,"a","primary school","h",FALSE
87.4356813224657,91.2698011440236,91.6623485831579,93.7914914799031,74.4262689772871,17.4679075071937,17.4679075071937,15.6717158061021,14.0509378489457,18.4984196073132,75.1095838974781,1124,"d","post-graduate","d",TRUE
89.9536328020998,65.8371132365544,79.2982716941645,78.4728206011668,92.2001455641797,17.9074254427844,17.9074254427844,16.8182725525955,16.7127226620214,18.2860703077753,95.6670599117882,1125,"a","high school","i",FALSE
87.835121236224,75.2999855208651,75.2037181654966,80.4220071122384,74.2776554446518,17.5382728117401,17.5382728117401,17.5295297422783,15.5961967486896,19.0343213411088,92.7405578132954,1126,"a","college","a",FALSE
88.8889229819602,83.453488980065,91.8830588056549,87.5032826996209,84.0107888671562,15.3222628802754,15.3222628802754,17.041982133635,15.0906717195968,14.1440960726235,80.4852232979475,1127,"a","high school","d",FALSE
90.6285663454467,88.7482900483015,91.3016275111041,95.8438146311253,90.1719108721701,18.6989707902936,18.6989707902936,16.115656035349,14.780743307347,17.9587550034935,70.54516480191,1128,"b","post-graduate","e",TRUE
93.2922280051148,74.1734099413935,64.9602076599667,70.0117280898387,70.7892810365971,17.5883172680543,17.5883172680543,17.5230135391504,15.7343915676977,17.557372530811,98.474680605355,1129,"a","post-graduate","a",FALSE
83.0678705975224,78.1051339350776,72.7105577471032,81.8574061304699,75.5449768011412,15.4983190891109,15.4983190891109,16.7290140930771,17.6100370462008,16.7958470894236,92.5249198681653,1130,"a","high school","e",FALSE
89.8330694085224,79.3798069026721,95.3790902145348,84.9392812897267,71.925420029564,18.2063262232809,18.2063262232809,16.3679867380917,15.3395681116648,17.0610390255663,96.9192831250229,1131,"a","college","j",FALSE
27.6614831367703,36.7065893259664,29.6672662694766,33.3631058011449,29.1920501627127,8.60861087353297,8.37743404004217,9.81474899162504,7.6160773940646,4.37542331763421,22.3879314899869,1132,"a","post-graduate","c",TRUE
